""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000267281.2	2690	ENSG00000267281.2	ENSG00000267281	protein_coding	RP11-793H13.10		InGen	0.330576960140409	2	ENST00000448979.3|ENST00000591834.1	-0.153403932170763	-0.0667527076958981	-3.01166134917676	0.00279888810752815	0.0369723827413197	-1.71105558234396	0.0429687586019909
ENSG00000262966.2	5672	ENSG00000262966.2	ENSG00000262966	antisense	RP11-85B7.2	101928266	InGen	0.0665018354989885	1	ENST00000574307.2	0.278657096670914	-1.13901426592893	3.01091907368804	0.00280555311149419	0.037027911773277	-1.75455598105388	0.0209390130227726
ENSG00000172590.18	3213	ENSG00000172590.18	ENSG00000172590	protein_coding	MRPL52	122704	InGen	5.0731552315653	17	ENST00000557543.5|ENST00000355151.9|ENST00000556214.1|ENST00000553482.5|ENST00000556654.5|ENST00000397496.7|ENST00000555345.5|ENST00000432849.7|ENST00000553711.5|ENST00000556465.5|ENST00000397505.2|ENST00000557221.1|ENST00000311892.10|ENST00000556840.5|ENST00000461594.5|ENST00000555536.1|ENST00000553965.1	0.0772792715400225	4.30242185066114	3.0108197693652	0.00280644588345441	0.037027911773277	-2.10330476248398	0.0611675086689013
ENSG00000183044.11	9744	ENSG00000183044.11	ENSG00000183044	protein_coding	ABAT	18	InGen	25.7425264673422	16	ENST00000268251.12|ENST00000564714.5|ENST00000563992.1|ENST00000568847.5|ENST00000561870.5|ENST00000569695.1|ENST00000396600.6|ENST00000566590.5|ENST00000563215.1|ENST00000565016.5|ENST00000567812.5|ENST00000425191.6|ENST00000569156.5|ENST00000562115.1|ENST00000565671.1|ENST00000564453.1	0.0690510631729631	8.37586516463883	3.01064814684328	0.00280798942948002	0.037027911773277	-2.28887164966531	0.0249663079867357
ENSG00000128159.11	7689	ENSG00000128159.11	ENSG00000128159	protein_coding	TUBGCP6	85378	InGen	9.45583951936582	8	ENST00000248846.9|ENST00000439308.6|ENST00000498611.5|ENST00000425018.1|ENST00000491449.5|ENST00000489511.5|ENST00000473946.1|ENST00000434349.1	-0.0650424049368755	6.49086146196782	-3.0103283007874	0.00281086815306912	0.0370443350260085	-2.25825184863728	0.0874341357989254
ENSG00000175592.8	1887	ENSG00000175592.8	ENSG00000175592	protein_coding	FOSL1	8061	InGen	0.361029782715368	5	ENST00000448083.6|ENST00000312562.6|ENST00000531493.5|ENST00000532401.1|ENST00000534222.1	0.584765875847673	-1.68428324392093	3.00995374438781	0.0028142427298667	0.0370672702416414	-1.80596689386797	0.0232636864830538
ENSG00000167515.10	4463	ENSG00000167515.10	ENSG00000167515	protein_coding	TRAPPC2L	51693	InGen	5.86093635350815	15	ENST00000564365.5|ENST00000567895.5|ENST00000301021.7|ENST00000625770.2|ENST00000564547.1|ENST00000562792.1|ENST00000565504.5|ENST00000565205.5|ENST00000567312.5|ENST00000568583.5|ENST00000564404.5|ENST00000561840.1|ENST00000565309.1|ENST00000562125.1|ENST00000563514.1	0.0640015334036158	5.08874617919073	3.00941190145515	0.00281913105676619	0.0370886966027145	-2.1901531582366	0.0227704396572541
ENSG00000136436.14	8333	ENSG00000136436.14	ENSG00000136436	protein_coding	CALCOCO2	10241	InGen	3.89642775900728	28	ENST00000258947.7|ENST00000503463.5|ENST00000509507.5|ENST00000448105.6|ENST00000510356.5|ENST00000575560.5|ENST00000570513.5|ENST00000509415.5|ENST00000513119.5|ENST00000416445.6|ENST00000508679.5|ENST00000372317.7|ENST00000576582.5|ENST00000511697.1|ENST00000505071.5|ENST00000507076.1|ENST00000502761.1|ENST00000509014.2|ENST00000514962.5|ENST00000514267.1|ENST00000514006.1|ENST00000511816.1|ENST00000509112.1|ENST00000506971.1|ENST00000507306.1|ENST00000575461.1|ENST00000509784.1|ENST00000510997.1	0.0668176338124785	5.34537256352158	3.00941091776062	0.00281913993841011	0.0370886966027145	-2.20453802387453	0.0225216269875303
ENSG00000179097.5	3140	ENSG00000179097.5	ENSG00000179097	protein_coding	HTR1F	3355	InGen	0.297486216702966	1	ENST00000319595.5	-0.196559754537062	0.278487198810585	-3.00895904683848	0.00282322253448251	0.0371036785394259	-1.72176756616435	0.0308592159624235
ENSG00000126838.9	6227	ENSG00000126838.9	ENSG00000126838	protein_coding	PZP	5858	InGen	0.0621167516367925	7	ENST00000261336.6|ENST00000535230.5|ENST00000539983.5|ENST00000546197.5|ENST00000540995.5|ENST00000543108.1|ENST00000546116.1	-0.272281471329708	-1.04942286414236	-3.00892277158192	0.00282355051184027	0.0371036785394259	-1.75039691167702	0.0882732452801716
ENSG00000269821.1	91667	ENSG00000269821.1	ENSG00000269821	antisense	KCNQ1OT1	10984	InGen	0.0658610645139234	1	ENST00000597346.1	-0.187573645905173	2.77558095005719	-3.00825279575093	0.00282961428619629	0.0371357462373817	-1.91455495514481	0.0716768474538118
ENSG00000154736.5	9056	ENSG00000154736.5	ENSG00000154736	protein_coding	ADAMTS5	11096	InGen	0.162723961560152	1	ENST00000284987.5	-0.155254750151582	0.732982154751594	-3.00815934971545	0.00283046099014973	0.0371357462373817	-1.73689176164639	0.0726205923394386
ENSG00000280222.1	6473	ENSG00000280222.1	ENSG00000280222	TEC	RP11-174G17.3		InGen	0.0342487757942758	1	ENST00000624418.1	-0.34505717115821	-2.03664519729056	-3.00811060543842	0.00283090274875151	0.0371357462373817	-1.86288376514605	0.0844852118527759
ENSG00000198399.14	12022	ENSG00000198399.14	ENSG00000198399	protein_coding	ITSN2	50618	InGen	3.06257391441102	13	ENST00000478720.1|ENST00000361999.7|ENST00000355123.8|ENST00000622089.4|ENST00000427234.5|ENST00000449392.1|ENST00000479575.1|ENST00000406921.7|ENST00000416160.1|ENST00000412011.5|ENST00000469848.1|ENST00000443927.5|ENST00000407704.1	-0.0646119942400031	5.63494121413182	-3.00747541723071	0.00283666510338083	0.0371898272888905	-2.23053669371167	0.0202687313224101
ENSG00000243244.5	7709	ENSG00000243244.5	ENSG00000243244	protein_coding	STON1	11037	InGen	0.270547776109291	4	ENST00000484110.1|ENST00000404752.5|ENST00000406226.1|ENST00000444932.1	-0.151858132484701	0.767908426320958	-3.00713138364688	0.00283979062629378	0.0372092958954184	-1.74032019900632	0.0953125662839175
ENSG00000103018.16	6903	ENSG00000103018.16	ENSG00000103018	protein_coding	CYB5B	80777	InGen	7.85382069241505	7	ENST00000512062.5|ENST00000307892.12|ENST00000514123.5|ENST00000515314.5|ENST00000561792.5|ENST00000568237.1|ENST00000568342.2	0.067344597250684	6.13611669749467	3.00692434839358	0.00284167305027466	0.0372100914174785	-2.2567597940607	0.0209886243258943
ENSG00000226070.1	824	ENSG00000226070.1	ENSG00000226070	lincRNA	RP11-552E20.4		InGen	0.435896464412018	1	ENST00000447315.1	0.234977655218133	-1.48862371356147	3.00676391886808	0.00284313250855299	0.0372100914174785	-1.7850184343781	0.0760515778548458
ENSG00000102978.12	3940	ENSG00000102978.12	ENSG00000102978	protein_coding	POLR2C	5432	InGen	9.89060353405197	8	ENST00000219252.9|ENST00000563115.5|ENST00000562953.5|ENST00000562599.5|ENST00000564651.5|ENST00000567982.5|ENST00000564626.1|ENST00000563589.1	0.0447395591781318	5.68182918315504	3.00643509027393	0.0028461260745162	0.0372123762864615	-2.23692902577316	0.023117708962301
ENSG00000117791.15	2597	ENSG00000117791.15	ENSG00000117791	protein_coding	MARC2	54996	InGen	5.31754998114686	6	ENST00000469583.1|ENST00000359316.6|ENST00000366913.7|ENST00000425560.1|ENST00000496078.1|ENST00000472447.1	0.0877735621089596	4.11130272936373	3.00638432779368	0.00284658845981265	0.0372123762864615	-2.08933074487925	0.0215921002069817
ENSG00000213904.8	4208	ENSG00000213904.8	ENSG00000213904	antisense	LIPE-AS1	100996307	InGen	0.26334469659583	8	ENST00000593491.2|ENST00000597203.1|ENST00000594624.6|ENST00000599276.1|ENST00000594688.1|ENST00000457234.2|ENST00000593740.2|ENST00000596116.1	0.125563927894437	0.477356776987786	3.00538470442157	0.00285570787799607	0.0373100866249014	-1.73456699980675	0.0434998183637523
ENSG00000164167.9	2605	ENSG00000164167.9	ENSG00000164167	protein_coding	LSM6	11157	InGen	2.92347659955537	7	ENST00000296581.9|ENST00000515311.5|ENST00000503982.1|ENST00000502781.5|ENST00000504181.1|ENST00000510331.1|ENST00000507449.1	0.0956404305291273	3.16571884591895	3.00515834435522	0.00285777664503139	0.0373156200840282	-1.96758983065665	0.0178133938509428
ENSG00000095015.5	7716	ENSG00000095015.5	ENSG00000095015	protein_coding	MAP3K1	4214	InGen	0.899175868262224	2	ENST00000399503.3|ENST00000469188.1	-0.0958185103114952	3.00043192111497	-3.00483339894157	0.00286074881353675	0.0373298535123106	-1.94792544719776	0.0212624884599283
ENSG00000120705.12	4601	ENSG00000120705.12	ENSG00000120705	protein_coding	ETF1	2107	InGen	12.58340170522	9	ENST00000499810.6|ENST00000360541.9|ENST00000503014.5|ENST00000506345.5|ENST00000512198.1|ENST00000503183.1|ENST00000572514.5|ENST00000507939.5|ENST00000514005.1	0.0489576512016991	6.24771409295224	3.00467939508915	0.00286215842590309	0.0373298535123106	-2.26602906606541	0.0309711163690214
ENSG00000203896.9	2550	ENSG00000203896.9	ENSG00000203896	protein_coding	LIME1	54923	InGen	1.61615976989561	10	ENST00000444951.5|ENST00000621325.1|ENST00000465591.1|ENST00000309546.7|ENST00000487026.5|ENST00000480139.5|ENST00000493265.2|ENST00000489212.2|ENST00000476183.2|ENST00000494776.1	-0.111309659569452	2.24925349705857	-3.00387067537003	0.00286957117777821	0.0373835312960086	-1.86027221259955	0.0562452586096749
ENSG00000198026.7	7521	ENSG00000198026.7	ENSG00000198026	protein_coding	ZNF335	63925	InGen	2.98801853386807	4	ENST00000322927.2|ENST00000475002.1|ENST00000476822.1|ENST00000494955.1	-0.054937157068229	4.82005799763987	-3.00382601145449	0.00286998108128743	0.0373835312960086	-2.17908497076524	0.105238279840982
ENSG00000119866.20	8375	ENSG00000119866.20	ENSG00000119866	protein_coding	BCL11A	53335	InGen	5.98713268747333	11	ENST00000356842.8|ENST00000359629.9|ENST00000489516.6|ENST00000479026.1|ENST00000631857.1|ENST00000492272.5|ENST00000335712.10|ENST00000477659.1|ENST00000358510.5|ENST00000409351.4|ENST00000489183.1	-0.0896142128927317	5.53047855864609	-3.00352749858959	0.00287272206496351	0.0373835312960086	-2.23352633916421	0.0175842834979394
ENSG00000242732.4	4779	ENSG00000242732.4	ENSG00000242732	protein_coding	RGAG4	340526	InGen	7.95192573979078	2	ENST00000479991.1|ENST00000609883.1	-0.0610433204616898	5.54592625659858	-3.00351172800581	0.00287286693924179	0.0373835312960086	-2.23740599827786	0.0409391290510556
ENSG00000283235.1	2436	ENSG00000283235.1	ENSG00000283235	processed_transcript	RP11-844P9.6		InGen	0.055443163516766	4	ENST00000508056.5|ENST00000510155.1|ENST00000512260.5|ENST00000510850.1	-0.326598268399139	-2.60315662295095	-3.00307630198065	0.00287686956719234	0.0374141506040651	-1.94136269923558	0.0524345123308287
ENSG00000156017.12	4610	ENSG00000156017.12	ENSG00000156017	protein_coding	CARNMT1	138199	InGen	3.19890246069547	3	ENST00000376834.7|ENST00000451153.1|ENST00000376830.3	-0.0935140273481367	4.19215894180969	-3.00272345684822	0.00288011682555256	0.0374349167451906	-2.1129705789476	0.0244592883253387
ENSG00000111911.6	3314	ENSG00000111911.6	ENSG00000111911	protein_coding	HINT3	135114	InGen	20.2714132272178	1	ENST00000229633.6	0.0699126055610274	6.45552341892251	3.00230418856212	0.00288397975046682	0.0374427334900159	-2.28122318761014	0.098862938536923
ENSG00000005486.16	2441	ENSG00000005486.16	ENSG00000005486	protein_coding	RHBDD2	57414	InGen	64.1187477404462	9	ENST00000466232.5|ENST00000468644.5|ENST00000006777.10|ENST00000318622.8|ENST00000454791.1|ENST00000476218.1|ENST00000468304.1|ENST00000428119.1|ENST00000467406.2	-0.0552630794776222	7.67801800878485	-3.00229983331383	0.00288401990243189	0.0374427334900159	-2.30611881828265	0.125108366283494
ENSG00000158555.14	9867	ENSG00000158555.14	ENSG00000158555	protein_coding	GDPD5	81544	InGen	1.45873048725672	17	ENST00000526177.5|ENST00000527820.5|ENST00000533784.5|ENST00000529721.5|ENST00000336898.7|ENST00000533805.5|ENST00000443276.6|ENST00000531759.1|ENST00000534322.1|ENST00000531561.1|ENST00000527322.5|ENST00000533911.1|ENST00000528031.1|ENST00000532435.5|ENST00000529095.1|ENST00000524785.1|ENST00000531441.1	-0.0895324055276185	3.9552642509583	-3.00186197133528	0.0028880592629907	0.0374737254827758	-2.08528017530929	0.0678422981026103
ENSG00000130518.16	9154	ENSG00000130518.16	ENSG00000130518	protein_coding	KIAA1683	80726	InGen	0.285256745763611	9	ENST00000612316.4|ENST00000600328.7|ENST00000600359.7|ENST00000392413.4|ENST00000599638.2|ENST00000608950.1|ENST00000595654.6|ENST00000593659.5|ENST00000599528.1	-0.216208300198578	1.39846515882031	-2.99961045589553	0.00290891196651474	0.0376880611218638	-1.7956239957675	0.0439407561107229
ENSG00000102287.17	9612	ENSG00000102287.17	ENSG00000102287	protein_coding	GABRE	2564	InGen	0.273354182033227	14	ENST00000370328.3|ENST00000483564.5|ENST00000486255.1|ENST00000495862.1|ENST00000489333.1|ENST00000462018.1|ENST00000441219.5|ENST00000384889.1|ENST00000476016.1|ENST00000385020.3|ENST00000474932.1|ENST00000465405.1|ENST00000491339.1|ENST00000417300.1	0.268320662485321	1.26471291746669	2.9995714685166	0.00290927426603448	0.0376880611218638	-1.7887787916185	0.0960250403960396
ENSG00000233393.1	2336	ENSG00000233393.1	ENSG00000233393	lincRNA	AP000688.29		InGen	0.777600735681127	1	ENST00000422473.1	0.229485771760529	1.04265540075804	2.99954041680843	0.00290956285103758	0.0376880611218638	-1.7807995662752	0.0475410527144694
ENSG00000119421.6	844	ENSG00000119421.6	ENSG00000119421	protein_coding	NDUFA8	4702	InGen	52.436849880007	1	ENST00000373768.3	0.0613031884268932	5.87562609436544	2.99918802259479	0.00291283973379311	0.037708971462421	-2.26916869584822	0.0564590961494742
ENSG00000042062.11	6009	ENSG00000042062.11	ENSG00000042062	protein_coding	FAM65C	140876	InGen	0.553366206283472	6	ENST00000327979.6|ENST00000045083.6|ENST00000462842.1|ENST00000488529.5|ENST00000482129.1|ENST00000462493.1	-0.170967613821804	1.96792027592163	-2.99879557396481	0.00291649306124977	0.037722825024185	-1.84659228014079	0.0154825477254674
ENSG00000150459.12	3396	ENSG00000150459.12	ENSG00000150459	protein_coding	SAP18	10284	InGen	30.1450731618417	8	ENST00000382533.8|ENST00000621421.4|ENST00000607003.5|ENST00000485646.1|ENST00000492245.5|ENST00000450573.5|ENST00000467636.1|ENST00000471009.1	0.0646757090725125	7.07880107044184	2.99867590941451	0.00291760786108886	0.037722825024185	-2.30746761853425	0.0265905206027172
ENSG00000214193.9	4474	ENSG00000214193.9	ENSG00000214193	protein_coding	SH3D21	79729	InGen	2.02127592097498	7	ENST00000373139.6|ENST00000453908.6|ENST00000505871.5|ENST00000480549.5|ENST00000496636.1|ENST00000508854.1|ENST00000474766.1	0.101976699567858	3.53087521265278	2.9985373228286	0.00291889942760216	0.037722825024185	-2.04184415286193	0.102331195227822
ENSG00000137135.17	6496	ENSG00000137135.17	ENSG00000137135	protein_coding	ARHGEF39	84904	InGen	0.128198420517538	6	ENST00000490638.5|ENST00000475323.5|ENST00000378387.3|ENST00000490970.5|ENST00000488918.2|ENST00000468876.1	0.189938179434386	-0.330083521408823	2.99820869902619	0.00292196415353598	0.0377409276573745	-1.74940783500606	0.132968285801675
ENSG00000176014.12	4117	ENSG00000176014.12	ENSG00000176014	protein_coding	TUBB6	84617	InGen	1.4971250546901	14	ENST00000590693.5|ENST00000317702.9|ENST00000590103.5|ENST00000591909.5|ENST00000590388.5|ENST00000586653.5|ENST00000586810.5|ENST00000417736.2|ENST00000587204.1|ENST00000592683.5|ENST00000590967.5|ENST00000591208.1|ENST00000591463.1|ENST00000586691.1	0.186128793620608	2.4611916113722	2.99615212179309	0.00294121076579769	0.0379599619650978	-1.90049891879926	0.0214204333503432
ENSG00000241186.8	2985	ENSG00000241186.8	ENSG00000241186	protein_coding	TDGF1	6997	InGen	0.217199373750807	5	ENST00000542931.5|ENST00000296145.5|ENST00000493282.5|ENST00000471721.1|ENST00000459867.1	-0.491887448926052	-0.542933212469639	-2.99603935670905	0.00294226943850103	0.0379599619650978	-1.7567488600676	0.0537029367126104
ENSG00000248668.2	2065	ENSG00000248668.2	ENSG00000248668	processed_transcript	OXCT1-AS1	100874002	InGen	0.487785781290624	2	ENST00000508458.2|ENST00000510509.1	0.15071721489174	0.23444709626591	2.99557877357398	0.0029465971604202	0.037994184306703	-1.75552821066917	0.0169511829616911
ENSG00000124787.13	1962	ENSG00000124787.13	ENSG00000124787	protein_coding	RPP40	10799	InGen	1.86858787311579	7	ENST00000380051.6|ENST00000319533.9|ENST00000618533.4|ENST00000464646.1|ENST00000468105.5|ENST00000479782.1|ENST00000483546.1	0.0842850922788329	2.18932537700628	2.99510132020628	0.00295108955709131	0.0380304899115841	-1.88276753235037	0.117552284353692
ENSG00000127241.16	13161	ENSG00000127241.16	ENSG00000127241	protein_coding	MASP1	5648	InGen	0.66380532216807	15	ENST00000337774.9|ENST00000468121.1|ENST00000480349.1|ENST00000296280.10|ENST00000392472.6|ENST00000495249.1|ENST00000169293.10|ENST00000392470.6|ENST00000483719.1|ENST00000460839.5|ENST00000490558.5|ENST00000392475.2|ENST00000465015.1|ENST00000439271.1|ENST00000425937.1	0.231452686804209	2.23078976659479	2.99450016344214	0.00295675481766659	0.0380818603177149	-1.88588284995325	0.0196951921484414
ENSG00000123700.4	5577	ENSG00000123700.4	ENSG00000123700	protein_coding	KCNJ2	3759	InGen	1.34000886683369	2	ENST00000535240.1|ENST00000243457.3	-0.193733827557618	3.11979968024701	-2.99426091949167	0.00295901220826131	0.0380842651112828	-1.99881812641093	0.0186237350172153
ENSG00000271904.1	412	ENSG00000271904.1	ENSG00000271904	lincRNA	CTC-498M16.4		InGen	0.90218130116371	1	ENST00000504034.2	0.274919271318254	-1.6594021739143	2.99412453392709	0.00296029978357178	0.0380842651112828	-1.8414336715456	0.0245722649291422
ENSG00000181392.14	2528	ENSG00000181392.14	ENSG00000181392	protein_coding	SYNE4	163183	InGen	0.279828770400088	7	ENST00000505054.2|ENST00000397428.7|ENST00000503121.5|ENST00000340477.9|ENST00000324444.7|ENST00000465425.1|ENST00000490730.1	-0.199610671417618	-0.211674388941445	-2.99362613118085	0.00296500942343441	0.0381232305742153	-1.75888066578764	0.0241790746373206
ENSG00000171476.21	7753	ENSG00000171476.21	ENSG00000171476	protein_coding	HOPX	84525	InGen	13.9080376623766	15	ENST00000420433.5|ENST00000337881.11|ENST00000554144.5|ENST00000503639.7|ENST00000553379.6|ENST00000381255.7|ENST00000317745.11|ENST00000555760.6|ENST00000556614.6|ENST00000556376.6|ENST00000381260.7|ENST00000503864.2|ENST00000508121.2|ENST00000605395.1|ENST00000506661.2	0.108287096978579	7.14158938002154	2.99304672268912	0.00297049315659095	0.0381720993114104	-2.32327964143064	0.0668023743206698
ENSG00000008513.14	8729	ENSG00000008513.14	ENSG00000008513	protein_coding	ST3GAL1	6482	InGen	3.11237859242544	15	ENST00000399640.3|ENST00000521180.5|ENST00000522652.5|ENST00000523854.5|ENST00000517668.5|ENST00000522204.1|ENST00000523634.1|ENST00000519924.5|ENST00000523855.1|ENST00000519435.5|ENST00000518298.5|ENST00000520020.5|ENST00000522873.1|ENST00000521627.1|ENST00000522285.1	0.0866002191062807	4.92046654212214	2.99264365901333	0.00297431337899665	0.0381929236831704	-2.21836957420512	0.0235269762791933
ENSG00000072134.15	8517	ENSG00000072134.15	ENSG00000072134	protein_coding	EPN2	22905	InGen	6.93044163398335	27	ENST00000582015.5|ENST00000584707.5|ENST00000584633.1|ENST00000441293.2|ENST00000314728.9|ENST00000347697.6|ENST00000582659.5|ENST00000583197.5|ENST00000577692.5|ENST00000580579.5|ENST00000395618.7|ENST00000395628.6|ENST00000582234.5|ENST00000494192.6|ENST00000575595.5|ENST00000581024.5|ENST00000577244.5|ENST00000582969.5|ENST00000584150.5|ENST00000577195.5|ENST00000495155.5|ENST00000395620.6|ENST00000395626.5|ENST00000571254.1|ENST00000572627.6|ENST00000585097.1|ENST00000584954.1	-0.0719102725809147	6.1993772379472	-2.99252050658697	0.00297548151087527	0.0381929236831704	-2.29944985778024	0.0183324830702272
ENSG00000162444.11	861	ENSG00000162444.11	ENSG00000162444	protein_coding	RBP7	116362	InGen	2.25867549124486	2	ENST00000315901.4|ENST00000294435.7	0.251874353843766	1.05510571231641	2.99215850124464	0.00297891765804328	0.0382154023767419	-1.8107408292868	0.0833642765817463
ENSG00000139514.12	7692	ENSG00000139514.12	ENSG00000139514	protein_coding	SLC7A1	6541	InGen	7.40543982350548	3	ENST00000380752.9|ENST00000473577.1|ENST00000450494.1	-0.091679667849104	6.16715980726427	-2.99015270294937	0.00299802264395732	0.0384310918643303	-2.30230095939627	0.0204073879002467
ENSG00000124226.10	4344	ENSG00000124226.10	ENSG00000124226	protein_coding	RNF114	55905	InGen	8.07541707223804	8	ENST00000623528.3|ENST00000244061.5|ENST00000622999.3|ENST00000624620.1|ENST00000623732.3|ENST00000625177.3|ENST00000622920.1|ENST00000624666.1	0.0525092217253479	5.45149245799236	2.99003788703738	0.00299911964198512	0.0384310918643303	-2.27010517205603	0.0208102645992725
ENSG00000255091.1	249	ENSG00000255091.1	ENSG00000255091	antisense	RP11-495O11.1		InGen	1.47731869815848	1	ENST00000525563.1	0.196825497702581	-1.214377650203	2.98956542641892	0.00300363759562594	0.0384672525727792	-1.80996598873674	0.0300212390967054
ENSG00000166471.10	4422	ENSG00000166471.10	ENSG00000166471	protein_coding	TMEM41B	440026	InGen	6.72305471112038	7	ENST00000299596.8|ENST00000524543.5|ENST00000611268.4|ENST00000528080.5|ENST00000533867.1|ENST00000527813.5|ENST00000533723.1	0.0637564876285533	5.21681146611092	2.98862680728999	0.00301263174705156	0.0385503575269897	-2.256442812498	0.0769018234946141
ENSG00000165678.20	2128	ENSG00000165678.20	ENSG00000165678	protein_coding	GHITM	27069	InGen	128.728835965015	1	ENST00000372134.5	0.0501624693045603	8.53525187108429	2.98853362132969	0.0030135260303934	0.0385503575269897	-2.35327754805468	0.0731187816863079
ENSG00000135090.13	10570	ENSG00000135090.13	ENSG00000135090	protein_coding	TAOK3	51347	InGen	5.73623800560807	19	ENST00000419821.6|ENST00000392533.7|ENST00000543709.5|ENST00000537305.5|ENST00000536979.1|ENST00000537952.1|ENST00000537569.1|ENST00000540561.5|ENST00000537822.1|ENST00000536584.1|ENST00000538601.1|ENST00000535570.5|ENST00000541186.5|ENST00000541878.5|ENST00000542902.5|ENST00000542532.5|ENST00000541786.5|ENST00000539872.5|ENST00000542692.1	0.0693840098890722	6.30393436673238	2.98746988315507	0.00302375172252487	0.0386593646102517	-2.31913662778144	0.0225837586603924
ENSG00000176840.11	1124	ENSG00000176840.11	ENSG00000176840	lincRNA	MIR7-3HG	284424	InGen	6.540320474824	10	ENST00000317292.7|ENST00000586721.5|ENST00000592709.5|ENST00000588711.5|ENST00000589639.1|ENST00000591008.1|ENST00000592663.5|ENST00000588758.5|ENST00000588923.5|ENST00000589368.1	0.167175886168542	3.24493513644229	2.98275832582298	0.00306942721135551	0.0392011445712544	-2.04814182513955	0.0799973837865293
ENSG00000124535.15	3877	ENSG00000124535.15	ENSG00000124535	protein_coding	WRNIP1	56897	InGen	10.0014951390263	5	ENST00000380771.8|ENST00000380773.8|ENST00000618555.4|ENST00000380769.8|ENST00000380764.1	-0.0541277619025543	5.59649157402186	-2.982742272333	0.00306958391422547	0.0392011445712544	-2.3012662949065	0.074333534459567
ENSG00000255423.1	1679	ENSG00000255423.1	ENSG00000255423	protein_coding	EBLN2	55096	InGen	0.324240965030282	1	ENST00000533473.1	-0.194058865997421	-0.945323318850853	-2.98123215744588	0.00308435740504669	0.0393676478918761	-1.8086413796311	0.021343106645227
ENSG00000168135.4	2065	ENSG00000168135.4	ENSG00000168135	protein_coding	KCNJ4	3761	InGen	27.7857149770651	1	ENST00000303592.3	-0.0810485281428266	6.08970749439064	-2.97963810245654	0.00310002272280954	0.0395375377384047	-2.32752516749793	0.0269250439760859
ENSG00000136811.16	6393	ENSG00000136811.16	ENSG00000136811	protein_coding	ODF2	4957	InGen	3.15834194954038	20	ENST00000497812.6|ENST00000393533.6|ENST00000351030.7|ENST00000372814.7|ENST00000469582.6|ENST00000444993.6|ENST00000604420.5|ENST00000448249.7|ENST00000393527.7|ENST00000434106.7|ENST00000546203.5|ENST00000446274.5|ENST00000421776.6|ENST00000432065.6|ENST00000372791.7|ENST00000470061.5|ENST00000372807.9|ENST00000444119.6|ENST00000483070.2|ENST00000488909.1	-0.0538908039728794	4.60369119422725	-2.9795232471993	0.00310115425407266	0.0395375377384047	-2.22519206441452	0.0833577725347358
ENSG00000110274.14	11851	ENSG00000110274.14	ENSG00000110274	protein_coding	CEP164	22897	InGen	2.11615918121493	13	ENST00000525734.5|ENST00000533153.5|ENST00000278935.7|ENST00000525416.5|ENST00000527609.5|ENST00000533570.1|ENST00000533675.5|ENST00000533706.5|ENST00000529153.5|ENST00000533223.1|ENST00000528706.5|ENST00000532187.1|ENST00000533433.1	-0.0635733209321306	4.92756334034592	-2.97930436551425	0.00310331168058132	0.039542815858014	-2.25977153701827	0.0478599157591635
ENSG00000232287.2	584	ENSG00000232287.2	ENSG00000232287	antisense	SLC6A1-AS1	100874090	InGen	1.44123487772081	1	ENST00000414969.2	-0.209103174123333	-0.0521351329988931	-2.97895878053649	0.00310672076801479	0.0395640279277616	-1.79581418459063	0.073387496413438
ENSG00000196597.11	4622	ENSG00000196597.11	ENSG00000196597	protein_coding	ZNF782	158431	InGen	0.874473308363482	8	ENST00000481138.5|ENST00000535338.5|ENST00000289032.12|ENST00000466833.5|ENST00000478850.5|ENST00000430274.6|ENST00000498811.1|ENST00000485322.1	-0.104205819835054	2.27728248527164	-2.97681582532895	0.00312793704204196	0.0397948460830998	-1.9384898709212	0.0736048853654964
ENSG00000213411.2	1814	ENSG00000213411.2	ENSG00000213411	processed_pseudogene	RBM22P2		InGen	0.647963249013367	1	ENST00000393978.2	-0.279755382853489	0.357465146776556	-2.97677378402513	0.00312835459486649	0.0397948460830998	-1.80707476443474	0.0825550483695938
ENSG00000151929.9	2747	ENSG00000151929.9	ENSG00000151929	protein_coding	BAG3	9531	InGen	10.6668817992615	2	ENST00000369085.7|ENST00000450186.1	0.360939895932617	3.90015671565636	2.97648552753955	0.00313121892382287	0.0398089553874588	-2.1302432819688	0.0915120588947761
ENSG00000144278.14	6520	ENSG00000144278.14	ENSG00000144278	protein_coding	GALNT13	114805	InGen	3.21644323156771	10	ENST00000392825.7|ENST00000434213.1|ENST00000409237.5|ENST00000431076.5|ENST00000487047.1|ENST00000450838.5|ENST00000422126.1|ENST00000453715.1|ENST00000489553.1|ENST00000494805.1	-0.0889043115014744	4.78132011899921	-2.97614716400549	0.0031345842175167	0.039829414362743	-2.25488628673735	0.08896139344952
ENSG00000261220.2	679	ENSG00000261220.2	ENSG00000261220	lincRNA	RP11-629O1.2		InGen	1.77094745572101	1	ENST00000561761.2	0.147536246930748	0.49638901686415	2.97576639249929	0.00313837525286721	0.0398552570606278	-1.81344939416942	0.0519009271002042
